sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
75.000000,865.000,0.000000,230.000000,1.5751204513e-02,2.2864529616e-03,1.2967119112e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,235.000000,1.5751204513e-02,4.5034332069e-03,1.2373081046e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,240.000000,1.5751204513e-02,6.5835789132e-03,1.1403093173e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,245.000000,1.5751204513e-02,8.4636859055e-03,1.0086628085e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,250.000000,1.5751204513e-02,1.0086628085e-02,8.4636859055e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,255.000000,1.5751204513e-02,1.1403093173e-02,6.5835789132e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,260.000000,1.5751204513e-02,1.2373081046e-02,4.5034332069e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,265.000000,1.5751204513e-02,1.2967119112e-02,2.2864529616e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,270.000000,1.5751204513e-02,1.3167157826e-02,8.0636795293e-18,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,275.000000,1.5751204513e-02,1.2967119112e-02,-2.2864529616e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,280.000000,1.5751204513e-02,1.2373081046e-02,-4.5034332069e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,285.000000,1.5751204513e-02,1.1403093173e-02,-6.5835789132e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,290.000000,1.5751204513e-02,1.0086628085e-02,-8.4636859055e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,295.000000,1.5751204513e-02,8.4636859055e-03,-1.0086628085e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,300.000000,1.5751204513e-02,6.5835789132e-03,-1.1403093173e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,305.000000,1.5751204513e-02,4.5034332069e-03,-1.2373081046e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,310.000000,1.5751204513e-02,2.2864529616e-03,-1.2967119112e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,315.000000,1.5751204513e-02,3.2260605099e-17,-1.3167157826e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,320.000000,1.5751204513e-02,-2.2864529616e-03,-1.2967119112e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,325.000000,1.5751204513e-02,-4.5034332069e-03,-1.2373081046e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,330.000000,1.5751204513e-02,-6.5835789132e-03,-1.1403093173e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,335.000000,1.5751204513e-02,-8.4636859055e-03,-1.0086628085e-02,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,340.000000,1.5751204513e-02,-1.0086628085e-02,-8.4636859055e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,345.000000,1.5751204513e-02,-1.1403093173e-02,-6.5835789132e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,350.000000,1.5751204513e-02,-1.2373081046e-02,-4.5034332069e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,0.000000,355.000000,1.5751204513e-02,-1.2967119112e-02,-2.2864529616e-03,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0813936238e-02,5.6403032567e-10,4.0767117112e-03
75.000000,865.000,5.000000,0.000000,1.6331464419e-02,-1.2705200624e-02,-3.1715974275e-18,9.3948813603e-01,9.7476185023e-01,3.5273714199e-02,3.0172616358e-02,1.1148521516e-11,4.2268940260e-03
