sza_deg,wavelength_nm,vza_deg,raa_deg,rho_I,rho_Q,rho_U,direct_transmittance,irradiance_transmittance,diffuse_dn_hemi,diffuse_dn_dir,sunglint_up_flux_ratio_diag,toa_up_flux_ratio_diag
40.000000,555.000,0.000000,120.000000,3.9784437158e-02,4.9816743631e-03,-8.6285131036e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,125.000000,3.9784437158e-02,3.4076659593e-03,-9.3624852763e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,130.000000,3.9784437158e-02,1.7301173498e-03,-9.8119830715e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,135.000000,3.9784437158e-02,4.2685686892e-18,-9.9633487262e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,140.000000,3.9784437158e-02,-1.7301173498e-03,-9.8119830715e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,145.000000,3.9784437158e-02,-3.4076659593e-03,-9.3624852763e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,150.000000,3.9784437158e-02,-4.9816743631e-03,-8.6285131036e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,155.000000,3.9784437158e-02,-6.4043171122e-03,-7.6323679266e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,160.000000,3.9784437158e-02,-7.6323679266e-03,-6.4043171122e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,165.000000,3.9784437158e-02,-8.6285131036e-03,-4.9816743631e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,170.000000,3.9784437158e-02,-9.3624852763e-03,-3.4076659593e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,175.000000,3.9784437158e-02,-9.8119830715e-03,-1.7301173498e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,180.000000,3.9784437158e-02,-9.9633487262e-03,-4.8806332505e-18,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,185.000000,3.9784437158e-02,-9.8119830715e-03,1.7301173498e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,190.000000,3.9784437158e-02,-9.3624852763e-03,3.4076659593e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,195.000000,3.9784437158e-02,-8.6285131036e-03,4.9816743631e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,200.000000,3.9784437158e-02,-7.6323679266e-03,6.4043171122e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,205.000000,3.9784437158e-02,-6.4043171122e-03,7.6323679266e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,210.000000,3.9784437158e-02,-4.9816743631e-03,8.6285131036e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,215.000000,3.9784437158e-02,-3.4076659593e-03,9.3624852763e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,220.000000,3.9784437158e-02,-1.7301173498e-03,9.8119830715e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,225.000000,3.9784437158e-02,-5.4926978118e-18,9.9633487262e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,230.000000,3.9784437158e-02,1.7301173498e-03,9.8119830715e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,235.000000,3.9784437158e-02,3.4076659593e-03,9.3624852763e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,240.000000,3.9784437158e-02,4.9816743631e-03,8.6285131036e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,245.000000,3.9784437158e-02,6.4043171122e-03,7.6323679266e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,250.000000,3.9784437158e-02,7.6323679266e-03,6.4043171122e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,255.000000,3.9784437158e-02,8.6285131036e-03,4.9816743631e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,260.000000,3.9784437158e-02,9.3624852763e-03,3.4076659593e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,265.000000,3.9784437158e-02,9.8119830715e-03,1.7301173498e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,270.000000,3.9784437158e-02,9.9633487262e-03,6.1060076384e-18,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,275.000000,3.9784437158e-02,9.8119830715e-03,-1.7301173498e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,280.000000,3.9784437158e-02,9.3624852763e-03,-3.4076659593e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,285.000000,3.9784437158e-02,8.6285131036e-03,-4.9816743631e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,290.000000,3.9784437158e-02,7.6323679266e-03,-6.4043171122e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,295.000000,3.9784437158e-02,6.4043171122e-03,-7.6323679266e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,300.000000,3.9784437158e-02,4.9816743631e-03,-8.6285131036e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,305.000000,3.9784437158e-02,3.4076659593e-03,-9.3624852763e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,310.000000,3.9784437158e-02,1.7301173498e-03,-9.8119830715e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,315.000000,3.9784437158e-02,2.4415011138e-17,-9.9633487262e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,320.000000,3.9784437158e-02,-1.7301173498e-03,-9.8119830715e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
40.000000,555.000,0.000000,325.000000,3.9784437158e-02,-3.4076659593e-03,-9.3624852763e-03,8.8504312245e-01,9.4483336981e-01,5.9790247361e-02,7.7907133684e-02,1.8735824490e-03,3.0476647007e-02
