canonical,family,relative_path,file,size_bytes,sha256
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/M95C.mie,M95C.mie,24958829,625f3f1e03a3062837d041ddd3e0f57c5769c4375c50abf649574474f7f0ba3b
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/M98C.mie,M98C.mie,24958829,0c8e497505922726722c062b5e44b46ad3eed9b7ab42dc39831c0f61ea476a37
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/O99.mie,O99.mie,24958829,2465a7cc584446c32b28f58355f8a0ad5f246405a1b2409d3ebfa51fe7f73579
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/T50.mie,T50.mie,24958829,4b35f272ef3e5cb68a970bca6f8bd3fe687f8dd0710bfdf836177de4e71f07fb
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/T80.mie,T80.mie,24958829,b5425748c31cd5cc2a67d809aff369dd9662bd469b67f35f684cb4a77c6ec73f
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/T90.mie,T90.mie,24958829,a35fe92b3f5c5dac2a231644619435f1bac2040f6bd14bbb9839921e43de85e0
True,aerosol_snf_mie,aerosol/aerosol_snf_mie/T95.mie,T95.mie,24958829,a8962e58c92d157ceda924461e62be9863b7e9a18693fd44b49c7fb2254d299b
True,water_detritus,water/detritus/Detritus_Stramski2001.mie,Detritus_Stramski2001.mie,24958849,8753f9d377774812411e4a4288ed934689040edc404ff62d06c3eac947f0e3b5
True,water_eap,water/eap/EAP_00_Diatoms_pennate_D6.mie,EAP_00_Diatoms_pennate_D6.mie,24958842,6f51bd63d0c9b96032548476bb9b4ca7879edfcc550d04ec276a0e1bb47148e1
True,water_eap,water/eap/EAP_01_Chlorophytes_D8.mie,EAP_01_Chlorophytes_D8.mie,24958842,c77a68e16fe3bbb8c28777206960306fa8ff5f9aa76a04895ea54450bb355ddc
True,water_eap,water/eap/EAP_02_Diatoms_centric_D6.mie,EAP_02_Diatoms_centric_D6.mie,24958842,cc22f6909451e18980db35c13e9a7ca11faa542e25a2f0258f719efae7e9b402
True,water_eap,water/eap/EAP_03_Cryptophytes_D6.mie,EAP_03_Cryptophytes_D6.mie,24958842,3875232fe3ae1f196e6a627285bb984d62765d95bc605dd43d0aa79d1fee88b1
True,water_eap,water/eap/EAP_04_Cyano_blue_D6.mie,EAP_04_Cyano_blue_D6.mie,24958842,6292832104d57b1e71f1e883843308ed72e2734f5119d1b4ec96828ca1dc8909
True,water_eap,water/eap/EAP_05_Cyano_red_D6.mie,EAP_05_Cyano_red_D6.mie,24958842,ed51de108f3fdf824397f3f22237fc653f352becf8d00a4d7051817625217c72
True,water_eap,water/eap/EAP_06_Dinoflagellates_D24.mie,EAP_06_Dinoflagellates_D24.mie,24958842,6e9a5ccc5f956203c26b6ae70bece7e4fc648226bc823b46c4aca6c5f6bdb291
True,water_eap,water/eap/EAP_07_Eustigmatophytes_D6.mie,EAP_07_Eustigmatophytes_D6.mie,24958842,5d94164809d8044544ee5b6cb6dfc475d5d5f5d22451ff5306efc094fb244b19
True,water_eap,water/eap/EAP_08_Hapto_Pavlovaceae_D6.mie,EAP_08_Hapto_Pavlovaceae_D6.mie,24958842,900446a1811bcafbdb6fdc253df7094ded0bbd0c549a0961411bdd209a0bb8a5
True,water_eap,water/eap/EAP_09_Pelagophytes_D3.mie,EAP_09_Pelagophytes_D3.mie,24958842,824390269920332abe501df3fa72c9fb6d9f5665108f52e8bd83f8866604862b
True,water_eap,water/eap/EAP_10_Prasinophytes_D3.mie,EAP_10_Prasinophytes_D3.mie,24958842,a206c68d4547d38d2a762662e36fc01804853caf03e3be748d59367559b15f25
True,water_eap,water/eap/EAP_11_Prochlorococcus_D0p5.mie,EAP_11_Prochlorococcus_D0p5.mie,24958842,e0135664150d8d05e7114479e2376130a4f37077a6e6b759b143806d85abc2f5
True,water_eap,water/eap/EAP_12_Hapto_Prymnesiaceae_D4.mie,EAP_12_Hapto_Prymnesiaceae_D4.mie,24958842,8ab7c1d5be3ac4d4b35aa42e27bd44266cb4ff4fd737d42f0d2c54d7d64767d7
True,water_eap,water/eap/EAP_13_Raphidophytes_D24.mie,EAP_13_Raphidophytes_D24.mie,24958842,2d086578ac5d34c3e8b1b1bc373e92d404f0f645680f5c9099aa095f53455b52
True,water_eap,water/eap/EAP_14_Rhodophytes_D6.mie,EAP_14_Rhodophytes_D6.mie,24958842,5ebd33df1a7178a0365fcbad7e2e0fb7d94b15d656a67dde2614a567245d68e4
True,water_eap,water/eap/EAP_15_Synechococcus_D1p2.mie,EAP_15_Synechococcus_D1p2.mie,24958842,e336b40540a95ab02a3af763a2421ec8cdd39cd0478608d77ead06b716f4f5ea
True,water_eap,water/eap/EAP_16_Microcystis_D5.mie,EAP_16_Microcystis_D5.mie,24958842,aba387a09357bb162e7651da2d7f595753d473b5eb865d79a5916fbaab1dedda
True,water_tsm_ahn,water/tsm_ahn/Brown_earth_AHN.mie,Brown_earth_AHN.mie,24958817,2f84cd45051729289d7b7acf259d909f88656274290ef67e65b6c071d8e594db
True,water_tsm_ahn,water/tsm_ahn/Calcareous_sand_AHN.mie,Calcareous_sand_AHN.mie,24958817,df1fa98e637b2abc1d01c507b4b104bf7f1b637a95a776f6f999c66430d08ffe
True,water_tsm_ahn,water/tsm_ahn/Red_clay_AHN.mie,Red_clay_AHN.mie,24958817,c3588c884a60eeff150c7d5a5b73d3bd977c05a0c4923a7ebcf255e5c1741b11
True,water_tsm_ahn,water/tsm_ahn/Yellow_clay_AHN.mie,Yellow_clay_AHN.mie,24958817,3f7421bf555dfb87ae457d32b417b2c4b56fd6b72dd4b3b5674fcfc786a70ea1
